Tipo,Cidade,Estado,Vagas,Quartos,Area,Banheiros,Preco
Casa,La Salle,Pato Branco,2 vagas,3 quartos,188 m²,3,"R$ 1.449.000,00"
Cobertura,Centro,Ponta Grossa,3 vagas,4 quartos,367 m²,2,"R$ 1.442.000,00"
Sobrado,Cristo Rei,Curitiba,4 vagas,4 quartos,239 m²,3,"R$ 1.430.000,00"
Triplex,São Luiz,Pato Branco,2 vagas,3 quartos,220 m²,3,"R$ 1.430.000,00"
Casa,Colônia Dona Luíza,Ponta Grossa,4 vagas,3 quartos,290 m²,0,"R$ 1.430.000,00"
Casa,Vila Izabel,Pato Branco,3 vagas,3 quartos,159 m²,3,"R$ 1.430.000,00"
Apartamento,Itapema Do Norte,Itapoá,1 vaga,3 quartos,142 m²,3,"R$ 1.425.401,98"
Casa,Jardim Botânico,Curitiba,2 vagas,4 quartos,409 m²,4,"R$ 1.425.000,00"
Casa,Bom Retiro,Curitiba,4 vagas,3 quartos,400 m²,4,"R$ 1.410.000,00"
Apartamento,Centro,Pato Branco,2 vagas,3 quartos,326 m²,4,"R$ 1.400.000,00"
Casa,Butiatuvinha,Curitiba,4 vagas,6 quartos,525 m²,7,"R$ 1.400.000,00"
Sobrado,Centro,Guaratuba,6 vagas,4 quartos,124 m²,4,"R$ 1.400.000,00"
Casa,Bairro Alto,Curitiba,6 vagas,4 quartos,331 m²,5,"R$ 1.400.000,00"
Casa,Centro,Guarapuava,2 vagas,6 quartos,243 m²,4,"R$ 1.400.000,00"
Casa,Industrial,Pato Branco,2 vagas,3 quartos,435 m²,0,"R$ 1.400.000,00"
Casa,Mercês,Curitiba,3 vagas,6 quartos,350 m²,2,"R$ 1.400.000,00"
Duplex,Mercês,Curitiba,2 vagas,3 quartos,210 m²,1,"R$ 1.399.000,00"
Casa,Umbará,Curitiba,5 vagas,3 quartos,246 m²,3,"R$ 1.399.000,00"
Sobrado,Cidade Jardim,São José Dos Pinhais,3 vagas,3 quartos,167 m²,4,"R$ 1.399.000,00"
Duplex,Mercês,Curitiba,2 vagas,3 quartos,210 m²,1,"R$ 1.399.000,00"
Casa,Parzianello,Pato Branco,2 vagas,4 quartos,265 m²,5,"R$ 1.398.000,00"
Sobrado,Jardim Carvalho,Ponta Grossa,2 vagas,3 quartos,210 m²,1,"R$ 1.395.000,00"
Apartamento,Centro,Pato Branco,2 vagas,3 quartos,250 m²,3,"R$ 1.394.632,00"
Apartamento,Centro,Pato Branco,3 vagas,3 quartos,370 m²,4,"R$ 1.393.633,00"
Casa,Jardim América,Pato Branco,2 vagas,3 quartos,240 m²,4,"R$ 1.390.000,00"
Casa,Jardim Social,Curitiba,8 vagas,4 quartos,291 m²,4,"R$ 1.390.000,00"
Sobrado,Caioba,Matinhos,1 vaga,3 quartos,130 m²,4,"R$ 1.390.000,00"
Apartamento,Água Verde,Curitiba,3 vagas,4 quartos,371 m²,1,"R$ 1.390.000,00"
Apartamento,Rebouças,Curitiba,3 vagas,3 quartos,191 m²,1,"R$ 1.390.000,00"
Cobertura,Boa Vista,Curitiba,2 vagas,2 quartos,290 m²,4,"R$ 1.385.000,00"
Casa,Parque Do Som,Pato Branco,2 vagas,3 quartos,179 m²,3,"R$ 1.380.000,00"
Casa,Fanny,Curitiba,6 vagas,3 quartos,302 m²,5,"R$ 1.380.000,00"
Sobrado,Vila Izabel,Curitiba,4 vagas,3 quartos,211 m²,3,"R$ 1.380.000,00"
Casa,Bom Retiro,Curitiba,3 vagas,3 quartos,200 m²,2,"R$ 1.380.000,00"
Cobertura,Costa Azul,Matinhos,1 vaga,3 quartos,119 m²,3,"R$ 1.375.000,00"
Casa,Santa Cândida,Curitiba,2 vagas,3 quartos,189 m²,3,"R$ 1.370.000,00"
Sobrado,Atuba,Curitiba,2 vagas,4 quartos,200 m²,3,"R$ 1.365.000,00"
Casa,Campina Do Siqueira,Curitiba,3 vagas,4 quartos,400 m²,4,"R$ 1.360.000,00"
Casa,Santa Quitéria,Curitiba,4 vagas,3 quartos,300 m²,5,"R$ 1.360.000,00"
Casa,Pinheirinho,Curitiba,9 vagas,3 quartos,280 m²,4,"R$ 1.350.000,00"
Apartamento,Alto Da Rua Xv,Curitiba,2 vagas,4 quartos,256 m²,4,"R$ 1.350.000,00"
Apartamento,Mossunguê,Curitiba,2 vagas,4 quartos,241 m²,1,"R$ 1.350.000,00"
Sobrado,Vila Izabel,Curitiba,2 vagas,3 quartos,167 m²,5,"R$ 1.350.000,00"
Sobrado,Vila Izabel,Curitiba,2 vagas,3 quartos,167 m²,5,"R$ 1.350.000,00"
Casa,Barro Preto,Prudentópolis,16 vagas,4 quartos,600 m²,1,"R$ 1.350.000,00"
Casa,Mercês,Curitiba,5 vagas,3 quartos,176 m²,3,"R$ 1.350.000,00"
Sobrado,Vila Izabel,Curitiba,2 vagas,3 quartos,167 m²,5,"R$ 1.350.000,00"
Sobrado,Vila Izabel,Curitiba,2 vagas,3 quartos,167 m²,4,"R$ 1.350.000,00"
Sobrado,Tingui,Curitiba,8 vagas,4 quartos,400 m²,3,"R$ 1.350.000,00"
Sobrado,Hauer,Curitiba,2 vagas,3 quartos,210 m²,4,"R$ 1.350.000,00"
Casa,Guabirotuba,Curitiba,4 vagas,4 quartos,302 m²,1,"R$ 1.350.000,00"
Sobrado,Santa Cândida,Curitiba,3 vagas,4 quartos,175 m²,3,"R$ 1.350.000,00"
Sobrado,Cadorin,Pato Branco,2 vagas,3 quartos,200 m²,2,"R$ 1.350.000,00"
Sobrado,São Gabriel,Colombo,1 vaga,3 quartos,223 m²,1,"R$ 1.350.000,00"
Cobertura,Cabral,Curitiba,2 vagas,3 quartos,179 m²,3,"R$ 1.350.000,00"
Casa,Abranches,Curitiba,4 vagas,3 quartos,554 m²,2,"R$ 1.350.000,00"
Casa,Santa Cândida,Curitiba,3 vagas,3 quartos,211 m²,4,"R$ 1.350.000,00"
Casa,Uberaba,Curitiba,4 vagas,3 quartos,209 m²,3,"R$ 1.350.000,00"
Cobertura,Bigorrilho,Curitiba,3 vagas,3 quartos,143 m²,3,"R$ 1.330.000,00"
Casa,Cidade Industrial,Curitiba,3 vagas,3 quartos,230 m²,3,"R$ 1.320.000,00"
Apartamento,Caioba,Matinhos,1 vaga,3 quartos,176 m²,2,"R$ 1.320.000,00"
Apartamento,Bigorrilho,Curitiba,2 vagas,4 quartos,303 m²,3,"R$ 1.310.000,00"
Casa,Jardim Social,Curitiba,8 vagas,4 quartos,368 m²,8,"R$ 1.310.000,00"
Apartamento,Centro,Guaratuba,2 vagas,3 quartos,204 m²,2,"R$ 1.300.000,00"
Casa,Pilarzinho,Curitiba,3 vagas,3 quartos,252 m²,1,"R$ 1.300.000,00"
Sobrado,Parque Do Som,Pato Branco,2 vagas,3 quartos,220 m²,2,"R$ 1.300.000,00"
Sobrado,Uberaba,Curitiba,1 vaga,5 quartos,195 m²,2,"R$ 1.300.000,00"
Sobrado,Guabirotuba,Curitiba,2 vagas,3 quartos,247 m²,5,"R$ 1.300.000,00"
Casa,Cristo Rei,Pato Branco,4 vagas,3 quartos,215 m²,2,"R$ 1.300.000,00"
Casa,Balneário Cambiju,Itapoá,4 vagas,4 quartos,178 m²,3,"R$ 1.300.000,00"
Casa,Parque Do Som,Pato Branco,2 vagas,3 quartos,171 m²,1,"R$ 1.300.000,00"
Casa,São Luiz,Pato Branco,2 vagas,3 quartos,180 m²,3,"R$ 1.300.000,00"
Cobertura,Caioba,Matinhos,2 vagas,3 quartos,155 m²,4,"R$ 1.300.000,00"
Casa,Juvevê,Curitiba,4 vagas,3 quartos,190 m²,3,"R$ 1.300.000,00"
Casa,Eucaliptos,Fazenda Rio Grande,0 vaga,4 quartos,250 m²,2,"R$ 1.300.000,00"
Apartamento,Água Verde,Curitiba,3 vagas,4 quartos,444 m²,4,"R$ 1.300.000,00"
Cobertura,Santa Felicidade,Curitiba,2 vagas,2 quartos,200 m²,3,"R$ 1.300.000,00"
Sobrado,Uberaba,Curitiba,0 vaga,2 quartos,138 m²,1,"R$ 1.300.000,00"
Casa,Bonsucesso,Guarapuava,2 vagas,3 quartos,141 m²,2,"R$ 1.300.000,00"
Casa,Seminário,Curitiba,6 vagas,5 quartos,255 m²,3,"R$ 1.300.000,00"
Sobrado,Jardim Botânico,Curitiba,2 vagas,4 quartos,234 m²,8,"R$ 1.300.000,00"
Sobrado,Afonso Pena,São José Dos Pinhais,3 vagas,3 quartos,483 m²,1,"R$ 1.300.000,00"
Sobrado,Água Verde,Curitiba,4 vagas,3 quartos,181 m²,3,"R$ 1.300.000,00"
Cobertura,Aristocrata,São José Dos Pinhais,2 vagas,3 quartos,195 m²,1,"R$ 1.299.900,00"
Sobrado,Bacacheri,Curitiba,0 vaga,3 quartos,217 m²,2,"R$ 1.299.000,00"
Apartamento,Centro,Pato Branco,2 vagas,3 quartos,325 m²,4,"R$ 1.298.000,00"
Apartamento,Centro,Francisco Beltrão,2 vagas,4 quartos,262 m²,1,"R$ 1.298.000,00"
Casa,Santa Felicidade,Curitiba,5 vagas,3 quartos,329 m²,6,"R$ 1.297.000,00"
Casa,Parque Do Som,Pato Branco,2 vagas,3 quartos,203 m²,3,"R$ 1.290.000,00"
Casa,Fanny,Curitiba,6 vagas,4 quartos,270 m²,5,"R$ 1.290.000,00"
Sobrado,Pinheirinho,Curitiba,4 vagas,3 quartos,198 m²,3,"R$ 1.290.000,00"
Casa,Jardim Botânico,Curitiba,4 vagas,3 quartos,208 m²,3,"R$ 1.290.000,00"
Sobrado,Dos Estados,Guarapuava,6 vagas,3 quartos,269 m²,2,"R$ 1.280.000,00"
Casa,La Salle,Pato Branco,2 vagas,3 quartos,233 m²,4,"R$ 1.280.000,00"
Casa,Centro,Colombo,4 vagas,6 quartos,400 m²,2,"R$ 1.270.000,00"
Sobrado,Uberaba,Curitiba,8 vagas,4 quartos,272 m²,3,"R$ 1.260.000,00"
Apartamento,Estrela,Ponta Grossa,2 vagas,3 quartos,257 m²,2,"R$ 1.250.000,00"
Triplex,Centro,Guaratuba,0 vaga,8 quartos,469 m²,10,"R$ 1.250.000,00"
Sobrado,São Francisco,Pato Branco,2 vagas,3 quartos,167 m²,1,"R$ 1.250.000,00"
Casa,Vila Izabel,Curitiba,2 vagas,3 quartos,167 m²,4,"R$ 1.250.000,00"
Casa,Água Verde,Curitiba,6 vagas,5 quartos,449 m²,2,"R$ 1.250.000,00"
Apartamento,Centro,Pato Branco,2 vagas,3 quartos,223 m²,4,"R$ 1.250.000,00"
Sobrado,Vila Izabel,Curitiba,2 vagas,3 quartos,167 m²,5,"R$ 1.250.000,00"
Casa,Jardim Primavera,Pato Branco,2 vagas,3 quartos,210 m²,3,"R$ 1.250.000,00"
Casa,Alto Da Glória,Curitiba,3 vagas,4 quartos,251 m²,5,"R$ 1.250.000,00"
Casa,Pilarzinho,Curitiba,5 vagas,4 quartos,160 m²,3,"R$ 1.250.000,00"
Apartamento,Água Verde,Curitiba,2 vagas,3 quartos,155 m²,3,"R$ 1.250.000,00"
Casa,São Braz,Curitiba,8 vagas,4 quartos,246 m²,5,"R$ 1.250.000,00"
Sobrado,Vila Izabel,Curitiba,2 vagas,3 quartos,167 m²,5,"R$ 1.250.000,00"
Casa,Santa Quitéria,Curitiba,8 vagas,3 quartos,171 m²,3,"R$ 1.250.000,00"
Sobrado,Vila Izabel,Curitiba,2 vagas,3 quartos,167 m²,4,"R$ 1.250.000,00"
Sobrado,Tingui,Curitiba,4 vagas,3 quartos,266 m²,0,"R$ 1.250.000,00"
Casa,Fraron,Pato Branco,2 vagas,3 quartos,191 m²,3,"R$ 1.250.000,00"
Duplex,Centro,Pinhais,2 vagas,3 quartos,233 m²,4,"R$ 1.250.000,00"
Casa,Centro Cívico,Curitiba,2 vagas,2 quartos,170 m²,2,"R$ 1.250.000,00"
Casa,Centro,Pinhais,3 vagas,5 quartos,299 m²,3,"R$ 1.250.000,00"
Sobrado,Capão Da Imbuia,Curitiba,2 vagas,3 quartos,169 m²,3,"R$ 1.250.000,00"
Apartamento,Balneário Princesa Do Mar,Itapoá,1 vaga,3 quartos,152 m²,3,"R$ 1.245.101,97"
Casa,Cadorin,Pato Branco,2 vagas,3 quartos,179 m²,3,"R$ 1.240.000,00"
Apartamento,Juvevê,Curitiba,2 vagas,3 quartos,226 m²,4,"R$ 1.240.000,00"
Cobertura,Centro,Bombinhas,2 vagas,2 quartos,78 m²,3,"R$ 1.221.465,02"
Casa,Jardim Social,Curitiba,2 vagas,3 quartos,340 m²,1,"R$ 1.220.000,00"
Apartamento,Praia Alegre,Penha,1 vaga,3 quartos,191 m²,3,"R$ 1.219.381,25"
Cobertura,Centro,Ponta Grossa,2 vagas,3 quartos,294 m²,1,"R$ 1.215.000,00"
Casa,Jardim Das Américas,Curitiba,3 vagas,5 quartos,278 m²,4,"R$ 1.215.000,00"
Apartamento,Ahú,Curitiba,2 vagas,3 quartos,207 m²,3,"R$ 1.209.000,00"
Apartamento,Caioba,Matinhos,1 vaga,2 quartos,171 m²,2,"R$ 1.205.000,00"
Cobertura,Bigorrilho,Curitiba,2 vagas,3 quartos,199 m²,1,"R$ 1.201.892,40"
Apartamento,Centro,Pato Branco,2 vagas,3 quartos,233 m²,3,"R$ 1.200.774,00"
Cobertura,Portão,Curitiba,2 vagas,3 quartos,168 m²,3,"R$ 1.200.000,00"
Casa,Bacacheri,Curitiba,8 vagas,5 quartos,350 m²,4,"R$ 1.200.000,00"
Casa,Guabirotuba,Curitiba,5 vagas,3 quartos,248 m²,2,"R$ 1.200.000,00"
Casa,Vista Alegre,Curitiba,4 vagas,3 quartos,174 m²,2,"R$ 1.200.000,00"
Casa,Centro,Antonina,0 vaga,3 quartos,131 m²,3,"R$ 1.200.000,00"
Casa,Pinheirinho,Curitiba,2 vagas,3 quartos,217 m²,3,"R$ 1.200.000,00"
Casa,Menino Deus,Pato Branco,2 vagas,3 quartos,193 m²,3,"R$ 1.200.000,00"
Apartamento,Juvevê,Curitiba,2 vagas,3 quartos,301 m²,5,"R$ 1.200.000,00"
Casa,Jardim Primavera,Pato Branco,2 vagas,2 quartos,133 m²,3,"R$ 1.200.000,00"
Sobrado,Santa Felicidade,Curitiba,4 vagas,3 quartos,215 m²,3,"R$ 1.200.000,00"
Sobrado,Parque Residencial Santa Terezinha,Colombo,4 vagas,6 quartos,440 m²,6,"R$ 1.200.000,00"
Casa,Planta Santa Tereza,Colombo,4 vagas,3 quartos,185 m²,2,"R$ 1.200.000,00"
Casa,Bigorrilho,Curitiba,1 vaga,3 quartos,146 m²,1,"R$ 1.200.000,00"
Casa,São Francisco,Curitiba,5 vagas,3 quartos,382 m²,7,"R$ 1.200.000,00"
Casa,Atuba,Curitiba,8 vagas,3 quartos,348 m²,2,"R$ 1.200.000,00"
Sobrado,Mercês,Curitiba,2 vagas,3 quartos,230 m²,5,"R$ 1.200.000,00"
Sobrado,Uberaba,Curitiba,4 vagas,5 quartos,475 m²,8,"R$ 1.200.000,00"
Apartamento,Alto Da Rua Xv,Curitiba,3 vagas,4 quartos,327 m²,4,"R$ 1.200.000,00"
Sobrado,Balneário Pereque,Matinhos,2 vagas,3 quartos,220 m²,3,"R$ 1.200.000,00"
Sobrado,Hugo Lange,Curitiba,4 vagas,4 quartos,243 m²,1,"R$ 1.200.000,00"
Casa,Oficinas,Ponta Grossa,0 vaga,3 quartos,295 m²,2,"R$ 1.200.000,00"
Casa,Gralha Azul,Fazenda Rio Grande,0 vaga,6 quartos,507 m²,4,"R$ 1.200.000,00"
Casa,Bairro Alto,Curitiba,5 vagas,3 quartos,292 m²,4,"R$ 1.200.000,00"
Casa,Campo Grande,Paranaguá,4 vagas,3 quartos,260 m²,3,"R$ 1.200.000,00"
Casa,Boa Vista,Curitiba,4 vagas,3 quartos,340 m²,2,"R$ 1.200.000,00"
Casa,Uberaba,Curitiba,7 vagas,4 quartos,386 m²,3,"R$ 1.200.000,00"
Casa,Centro,Guaratuba,3 vagas,5 quartos,264 m²,3,"R$ 1.200.000,00"
Sobrado,Pinheirinho,Curitiba,4 vagas,4 quartos,255 m²,4,"R$ 1.200.000,00"
Casa,Pinheirinho,Curitiba,0 vaga,3 quartos,219 m²,1,"R$ 1.200.000,00"
Apartamento,Centro,Matinhos,1 vaga,2 quartos,135 m²,2,"R$ 1.200.000,00"
Sobrado,Juvevê,Curitiba,4 vagas,3 quartos,254 m²,2,"R$ 1.200.000,00"
Sobrado,Maria Antonieta,Pinhais,4 vagas,3 quartos,389 m²,3,"R$ 1.199.000,00"
Casa,Pilarzinho,Curitiba,2 vagas,3 quartos,165 m²,3,"R$ 1.199.000,00"
Sobrado,Parque Do Som,Pato Branco,2 vagas,3 quartos,230 m²,1,"R$ 1.198.000,00"
Apartamento,Cristo Rei,Curitiba,1 vaga,3 quartos,184 m²,3,"R$ 1.197.000,00"
Casa,Bacacheri,Curitiba,4 vagas,4 quartos,237 m²,2,"R$ 1.195.000,00"
Sobrado,Santa Cândida,Curitiba,11 vagas,3 quartos,200 m²,2,"R$ 1.195.000,00"
Casa,Santa Quitéria,Curitiba,3 vagas,6 quartos,282 m²,4,"R$ 1.190.000,00"
Sobrado,Jardim Das Américas,Curitiba,2 vagas,4 quartos,300 m²,3,"R$ 1.190.000,00"
Cobertura,Centro,Curitiba,3 vagas,3 quartos,350 m²,6,"R$ 1.190.000,00"
Sobrado,Capão Raso,Curitiba,2 vagas,6 quartos,355 m²,4,"R$ 1.190.000,00"
Apartamento,Cabral,Curitiba,2 vagas,2 quartos,134 m²,2,"R$ 1.190.000,00"
Garden,Água Verde,Curitiba,1 vaga,3 quartos,184 m²,1,"R$ 1.190.000,00"
Casa,Bacacheri,Curitiba,4 vagas,3 quartos,309 m²,2,"R$ 1.190.000,00"
Casa,Xaxim,Curitiba,3 vagas,4 quartos,454 m²,4,"R$ 1.190.000,00"
Casa,Campo Comprido,Curitiba,8 vagas,3 quartos,289 m²,3,"R$ 1.190.000,00"
Casa,Tarumã,Curitiba,8 vagas,5 quartos,252 m²,3,"R$ 1.190.000,00"
Sobrado,Capão Da Imbuia,Curitiba,2 vagas,4 quartos,268 m²,3,"R$ 1.190.000,00"
Apartamento,Atiradores,Joinville,3 vagas,3 quartos,301 m²,5,"R$ 1.185.000,00"
Apartamento,Caioba,Matinhos,1 vaga,3 quartos,120 m²,2,"R$ 1.185.000,00"
Apartamento,Mercês,Curitiba,2 vagas,4 quartos,314 m²,4,"R$ 1.180.000,00"
Sobrado,Guabirotuba,Curitiba,0 vaga,3 quartos,211 m²,0,"R$ 1.180.000,00"
Apartamento,Cristo Rei,Curitiba,2 vagas,2 quartos,218 m²,4,"R$ 1.180.000,00"
Casa,Boa Vista,Curitiba,1 vaga,3 quartos,207 m²,3,"R$ 1.180.000,00"
Sobrado,Alto Da Xv,Guarapuava,2 vagas,3 quartos,234 m²,4,"R$ 1.180.000,00"
Apartamento,Mossunguê,Curitiba,1 vaga,2 quartos,71 m²,2,"R$ 1.179.374,00"
Casa,Bacacheri,Curitiba,4 vagas,3 quartos,196 m²,5,"R$ 1.170.000,00"
Sobrado,Praia De Leste,Pontal Do Paraná,2 vagas,3 quartos,125 m²,4,"R$ 1.170.000,00"
Casa,Água Verde,Curitiba,4 vagas,3 quartos,204 m²,3,"R$ 1.170.000,00"
Cobertura,Balneário Rainha Do Mar,Itapoá,2 vagas,3 quartos,150 m²,3,"R$ 1.169.000,00"
Sobrado,Campo Comprido,Curitiba,2 vagas,3 quartos,192 m²,3,"R$ 1.155.000,00"
Apartamento,Alto Da Glória,Curitiba,2 vagas,3 quartos,195 m²,4,"R$ 1.155.000,00"
Sobrado,São Gabriel,Colombo,2 vagas,3 quartos,195 m²,3,"R$ 1.150.000,00"
Apartamento,Seminário,Curitiba,2 vagas,3 quartos,221 m²,3,"R$ 1.150.000,00"
Casa,Pinheiros,Pato Branco,1 vaga,3 quartos,229 m²,3,"R$ 1.150.000,00"
Casa,Santa Felicidade,Curitiba,8 vagas,3 quartos,199 m²,0,"R$ 1.150.000,00"
Casa,Boqueirão,Curitiba,6 vagas,6 quartos,370 m²,3,"R$ 1.150.000,00"
Casa,Santa Quitéria,Curitiba,4 vagas,4 quartos,150 m²,3,"R$ 1.150.000,00"
Casa,Seminário,Curitiba,2 vagas,5 quartos,200 m²,4,"R$ 1.150.000,00"
Apartamento,Centro,Pato Branco,2 vagas,3 quartos,287 m²,3,"R$ 1.150.000,00"
Sobrado,Parque Do Som,Pato Branco,2 vagas,3 quartos,200 m²,2,"R$ 1.150.000,00"
Sobrado,São Gabriel,Colombo,2 vagas,3 quartos,195 m²,3,"R$ 1.150.000,00"
Sobrado,Pinheirinho,Curitiba,1 vaga,3 quartos,206 m²,2,"R$ 1.150.000,00"
Casa,São Francisco,Pato Branco,4 vagas,3 quartos,316 m²,3,"R$ 1.149.000,00"
Apartamento,Orfãs,Ponta Grossa,2 vagas,3 quartos,237 m²,2,"R$ 1.143.000,00"
Apartamento,Mossunguê,Curitiba,0 vaga,2 quartos,71 m²,1,"R$ 1.142.002,00"
Apartamento,Mossunguê,Curitiba,0 vaga,2 quartos,71 m²,1,"R$ 1.142.002,00"
Apartamento,Mossunguê,Curitiba,0 vaga,2 quartos,71 m²,2,"R$ 1.142.002,00"
Apartamento,Mossunguê,Curitiba,0 vaga,2 quartos,61 m²,1,"R$ 1.142.002,00"
Apartamento,Mossunguê,Curitiba,0 vaga,3 quartos,71 m²,1,"R$ 1.142.002,00"
Apartamento,Mossunguê,Curitiba,0 vaga,2 quartos,71 m²,0,"R$ 1.142.002,00"
Apartamento,Mossunguê,Curitiba,0 vaga,1 quarto,71 m²,2,"R$ 1.142.002,00"
Loft,Mossunguê,Curitiba,0 vaga,1 quarto,61 m²,2,"R$ 1.142.002,00"
Apartamento,Mossunguê,Curitiba,0 vaga,2 quartos,61 m²,1,"R$ 1.142.002,00"
Casa,Parolin,Curitiba,4 vagas,5 quartos,283 m²,4,"R$ 1.130.000,00"
Casa,Boqueirão,Curitiba,6 vagas,6 quartos,255 m²,3,"R$ 1.130.000,00"
Casa,Guaíra,Curitiba,2 vagas,3 quartos,318 m²,2,"R$ 1.130.000,00"
Apartamento,Balneário Perequê,Porto Belo,2 vagas,3 quartos,159 m²,4,"R$ 1.124.000,00"
Apartamento,Orfãs,Ponta Grossa,2 vagas,4 quartos,231 m²,2,"R$ 1.122.000,00"
Apartamento,Orfãs,Ponta Grossa,2 vagas,3 quartos,255 m²,2,"R$ 1.122.000,00"
Cobertura,Balneario Gaivotas,Matinhos,2 vagas,3 quartos,153 m²,4,"R$ 1.120.281,57"
Apartamento,Brasília,Pato Branco,3 vagas,3 quartos,258 m²,2,"R$ 1.113.000,00"
Apartamento,Centro,Pato Branco,2 vagas,3 quartos,257 m²,2,"R$ 1.109.755,79"
Apartamento,Orfãs,Ponta Grossa,2 vagas,3 quartos,255 m²,2,"R$ 1.108.000,00"
Apartamento,Orfãs,Ponta Grossa,2 vagas,4 quartos,237 m²,2,"R$ 1.108.000,00"
Apartamento,Água Verde,Curitiba,2 vagas,2 quartos,81 m²,2,"R$ 1.105.418,05"
Apartamento,Bacacheri,Curitiba,2 vagas,4 quartos,289 m²,3,"R$ 1.100.000,00"
Cobertura,Boa Vista,Curitiba,2 vagas,3 quartos,232 m²,3,"R$ 1.100.000,00"
Sobrado,Vista Alegre,Curitiba,0 vaga,4 quartos,235 m²,3,"R$ 1.100.000,00"
Casa,Rebouças,Curitiba,8 vagas,3 quartos,362 m²,3,"R$ 1.100.000,00"
Casa,Cabral,Curitiba,0 vaga,4 quartos,262 m²,0,"R$ 1.100.000,00"
Casa,Jardim Das Américas,Curitiba,4 vagas,3 quartos,109 m²,1,"R$ 1.100.000,00"
Apartamento,Bigorrilho,Curitiba,2 vagas,3 quartos,168 m²,3,"R$ 1.100.000,00"
Casa,Ahú,Curitiba,3 vagas,3 quartos,250 m²,2,"R$ 1.100.000,00"
Casa,Tingui,Curitiba,4 vagas,5 quartos,205 m²,0,"R$ 1.100.000,00"
Cobertura,Centro,Matinhos,1 vaga,4 quartos,194 m²,2,"R$ 1.100.000,00"
Apartamento,Balneário Paese,Itapoá,2 vagas,3 quartos,112 m²,2,"R$ 1.100.000,00"
Sobrado,Sítio Cercado,Curitiba,3 vagas,6 quartos,363 m²,3,"R$ 1.100.000,00"
Casa,Tingui,Curitiba,8 vagas,4 quartos,275 m²,4,"R$ 1.100.000,00"
Cobertura,Uvaranas,Ponta Grossa,3 vagas,3 quartos,228 m²,2,"R$ 1.100.000,00"
Cobertura,Cabral,Curitiba,0 vaga,4 quartos,277 m²,2,"R$ 1.100.000,00"
Casa,Vista Alegre,Curitiba,2 vagas,5 quartos,285 m²,3,"R$ 1.100.000,00"
Sobrado,Jardim Canadá,Pontal Do Paraná,3 vagas,4 quartos,180 m²,5,"R$ 1.100.000,00"
Casa,Estrela,Ponta Grossa,3 vagas,4 quartos,462 m²,2,"R$ 1.100.000,00"
Apartamento,Mercês,Curitiba,3 vagas,4 quartos,300 m²,4,"R$ 1.100.000,00"
Casa,Novo Mundo,Curitiba,12 vagas,4 quartos,270 m²,2,"R$ 1.100.000,00"
Apartamento,Balneário Perequê,Porto Belo,1 vaga,3 quartos,131 m²,2,"R$ 1.100.000,00"
Casa,Bal. Brejatuba,Guaratuba,5 vagas,4 quartos,242 m²,3,"R$ 1.100.000,00"
Casa,Vila Itaqui,Campo Largo,2 vagas,4 quartos,352 m²,2,"R$ 1.090.000,00"
Casa,Água Verde,Curitiba,2 vagas,3 quartos,198 m²,5,"R$ 1.090.000,00"
Triplex,Água Verde,Curitiba,2 vagas,3 quartos,198 m²,5,"R$ 1.090.000,00"
Casa,Água Verde,Curitiba,1 vaga,3 quartos,198 m²,2,"R$ 1.090.000,00"
Casa,Boqueirão,Curitiba,2 vagas,5 quartos,260 m²,4,"R$ 1.090.000,00"
Casa,Canguiri,Colombo,2 vagas,2 quartos,182 m²,0,"R$ 1.090.000,00"
Apartamento,Mercês,Curitiba,2 vagas,4 quartos,318 m²,3,"R$ 1.090.000,00"
Sobrado,Água Verde,Curitiba,2 vagas,3 quartos,198 m²,5,"R$ 1.090.000,00"
Sobrado,Fanny,Curitiba,2 vagas,3 quartos,175 m²,2,"R$ 1.090.000,00"
Sobrado,Água Verde,Curitiba,3 vagas,3 quartos,198 m²,4,"R$ 1.090.000,00"
Casa,Orfãs,Ponta Grossa,2 vagas,3 quartos,185 m²,1,"R$ 1.090.000,00"
Casa,Xaxim,Curitiba,3 vagas,3 quartos,319 m²,2,"R$ 1.087.000,00"
Apartamento,Mercês,Curitiba,3 vagas,3 quartos,268 m²,3,"R$ 1.083.000,00"
Cobertura,Centro,Ponta Grossa,0 vaga,2 quartos,250 m²,1,"R$ 1.082.000,00"
Casa,Fraron,Pato Branco,5 vagas,3 quartos,170 m²,3,"R$ 1.080.000,00"
Casa,Atuba,Colombo,5 vagas,5 quartos,400 m²,6,"R$ 1.080.000,00"
Apartamento,Centro,Curitiba,2 vagas,3 quartos,188 m²,2,"R$ 1.080.000,00"
Sobrado,Xaxim,Curitiba,4 vagas,3 quartos,223 m²,4,"R$ 1.079.000,00"
Apartamento,Orfãs,Ponta Grossa,0 vaga,3 quartos,155 m²,2,"R$ 1.070.000,00"
Casa,Portão,Curitiba,3 vagas,4 quartos,233 m²,4,"R$ 1.070.000,00"
Sobrado,Cidade Industrial,Curitiba,4 vagas,3 quartos,220 m²,3,"R$ 1.070.000,00"
Casa,São Francisco,Curitiba,9 vagas,4 quartos,151 m²,3,"R$ 1.070.000,00"
Sobrado,Santa Felicidade,Curitiba,1 vaga,3 quartos,166 m²,1,"R$ 1.055.296,97"
Cobertura,Ahú,Curitiba,2 vagas,3 quartos,204 m²,4,"R$ 1.050.000,00"
